Type,"IBM Product",VRM,PID,"Licence Type",MTM,GA,"GA #",EOM,"EOM #",EOD,"EOD #",EOS,"EOS #","End All Support","Eligible service","Lifecycle Policy",Exception,Comments,"More Info URL","Last modified"
SW,"IBM BASIC/MVS",1.2.x,5665-948,ICA,N/A,1986-03-21,285-511,2025-03-03,AD24-2138,N/A,N/A,,,,"Proactive/ SoftwareXcel/ Support Line",E,0,,,11-21-2024
SW,"IBM Db2 for z/OS Data Gate",1.1.x,5698-DG1,IPLA,N/A,2020-06-19,220-115,2023-10-09,923-0236,N/A,N/A,2024-09-30,923-0481,2025-09-30,"Proactive/ SoftwareXcel/ Support Line",C,0,,,08-04-2023
SW,"IBM VS Pascal Compiler/Library",1.2.x,5668-767,ICA,N/A,1988-12-20,288-468,2025-03-03,AD24-2138,N/A,N/A,,,,"Proactive/ SoftwareXcel/ Support Line",E,0,,,11-21-2024
SW,"CICS Transaction Server for z/OS",5.6.0,5655-Y04,ICA,N/A,2020-06-12,220-077,2025-03-03,AD24-2138,N/A,N/A,,,,"Proactive/ SoftwareXcel/ Support Line",E,0,,,12-02-2024
SW,"IBM Cloud Pak for Multicloud Management",1.3.x,5737-K99,IPLA,N/A,2020-03-27,220-072,2022-09-16,921-033,N/A,N/A,2022-09-30,921-033,2023-09-30,,C,0,,,05-12-2023
SW,"IBM Security QRadar Incident Forensics Core Appliance XX28-C",7.x.x,5725-U78,IPLA,N/A,2015-06-15,215-088,2023-03-31,919-051,N/A,N/A,2024-06-28,919-051,2024-06-28,,O,1,"<div>This offering is an IBM QRadar Hardware appliance. The published IBM QRadar Product Family Support Lifecycle supersedes any other lifecycle statement, and can be found at the IBM QRadar Support Lifecycle link below. When an End of Support (EOS) date is listed, it indicate the last day after which hardware support is no longer available. Each QRadar Hardware Appliance purchased has a unique Hardware End of Support date, 5 yrs from the date of purchase. The EOS date listed on this matrix is 5 yrs from the last possible sale date.</div>",https://ibm.biz/qradarlifecycle,04-23-2020
SW,"IBM Watson Machine Learning for z/OS",2.2.0,5698-WML,IPLA,N/A,2020-06-19,220-159,2023-03-06,922-123,N/A,N/A,2024-02-29,923-001,2025-03-01,,C,0,<div>5698MLS</div>,,02-12-2023
SW,"IBM DataPower Gateway X2",10.0.x,5737-F90,IPLA,N/A,2020-05-28,220-133,,,N/A,N/A,2022-05-31,,2023-05-31,,C,0,,https://www.ibm.com/support/pages/node/85901,05-08-2024
SW,"IBM DataPower Gateway",10.0.x,5725-T06,IPLA,N/A,2020-05-28,220-133,,,N/A,N/A,2022-05-31,,2023-05-31,,C,0,,https://www.ibm.com/support/pages/node/85901,05-08-2024
SW,"IBM DataPower Gateway Virtual Edition",10.0.x,5725-T09,IPLA,N/A,2020-05-28,220-133,,,N/A,N/A,2022-05-31,,2023-05-31,,C,0,,https://www.ibm.com/support/pages/node/85901,05-08-2024
SW,"IBM Cloud Pak for Data Planning Analytics",2.0.x,5737-M63,IPLA,N/A,2020-05-05,220-198,2022-03-09,921-133,N/A,N/A,2023-04-30,921-133,2024-04-30,,C,0,,,04-25-2022
SW,"Cloudera Data Platform Data Center with IBM",7.0.x,5737-M27,IPLA,N/A,2019-12-17,219-352,,921-129,N/A,N/A,2022-11-30,,2022-11-30,,O,1,"<div>Service extensions are approved on a case by case basis.</div>",,05-03-2023
SW,"Cloudera Data Platform Data Center E Flex with IBM",7.0.x,5737-N18,IPLA,N/A,2020-05-05,220-086,,,N/A,N/A,,,,,O,1,"<div>Service extensions are approved on a case by case basis.</div>",,08-04-2020
SW,"IBM Db2 AI for z/OS",1.3.0,5698-CGN,IPLA,N/A,2020-06-19,220-159,2022-03-07,921-124,N/A,N/A,2023-04-30,922-008,2024-04-30,"Proactive/ SoftwareXcel/ Support Line",C,0,<div>5698CGS</div>,,07-17-2023
SW,"IBM InfoSphere Master Data Management",12.0.x,5725-E59,IPLA,N/A,2020-05-15,220-208,,,N/A,N/A,,,,,C,0,,,04-27-2022
SW,"Predictive Maintenance and Quality",2.6.x,5725-K39,IPLA,N/A,2017-06-23,,2022-09-16,920-136,N/A,N/A,2022-09-30,920-136,2022-09-30,,E,1,"<div>On May 25, 2021, IBM announced Service Extensions will not be offered for all versions of IBM Predictive Maintenance and Quality.</div>",https://www.ibm.com/common/ssi/ShowDoc.wss?docURL=/common/ssi/rep_ca/0/897/ENUS921-080/index.html&request_locale=en,09-16-2021
SW,"IBM Z Multi-Factor Authentication",2.1.x,5655-MA1,IPLA,N/A,2020-05-19,220-175,2022-04-20,922-053,N/A,N/A,2025-08-29,AD24-0678,2028-08-29,"Proactive/ SoftwareXcel/ Support Line",E,0,<div>5655-163</div>,,08-06-2024
SW,"IBM Z Multi-Factor Authentication",2.0.x,5655-MA1,IPLA,N/A,2019-05-17,219-003,2020-09-07,920-071,N/A,N/A,2024-05-31,923-001,2027-05-31,,E,0,<div>5655-163</div>,,02-14-2023
SW,"IBM QRadar Data Store",7.4.x,5737-D34,IPLA,N/A,2020-03-16,220-105,,,N/A,N/A,2023-04-28,922-017,2023-04-28,,O,1,"<div>Support extensions are not available for QRadar 7.4.x products.</div><div><a href=""https://www.ibm.com/support/pages/notice-end-support-qradar-siem-74x-28-april-2023"" rel=""noopener"" target=""_blank"">End of Support for QRadar SIEM 7.4.x (28 April 2023)</a></div><div><a href=""https://www.ibm.com/support/pages/ibm-qradar-support-lifecycle"" rel=""noopener"" target=""_blank"">IBM QRadar Support Lifecycle Page</a></div><div></div><p></p>",https://ibm.biz/qradarlifecycle,10-11-2023
SW,"IBM QRadar Software Node",7.4.x,5737-D10,IPLA,N/A,2020-03-16,220-105,,,N/A,N/A,2023-04-28,922-017,2023-04-28,,O,1,"<div>Support extensions are not available for QRadar 7.4.x products.</div><div><a href=""https://www.ibm.com/support/pages/notice-end-support-qradar-siem-74x-28-april-2023"" rel=""noopener"" target=""_blank"">End of Support for QRadar SIEM 7.4.x (28 April 2023)</a></div><div><a href=""https://www.ibm.com/support/pages/ibm-qradar-support-lifecycle"" rel=""noopener"" target=""_blank"">IBM QRadar Support Lifecycle Page</a></div>",https://ibm.biz/qradarlifecycle,10-11-2023
SW,"IBM QRadar Log Manager Disaster Recovery",7.4.x,5737-C15,IPLA,N/A,2020-03-16,220-105,,,N/A,N/A,2023-04-28,922-017,2023-04-28,,O,1,"<div class=""bx--col-lg-16""><div><div>Support extensions are not available for QRadar 7.4.x products.</div><div><a href=""https://www.ibm.com/support/pages/notice-end-support-qradar-siem-74x-28-april-2023"" rel=""noopener"" target=""_blank"">End of Support for QRadar SIEM 7.4.x (28 April 2023)</a></div><div><a href=""https://www.ibm.com/support/pages/ibm-qradar-support-lifecycle"" rel=""noopener"" target=""_blank"">IBM QRadar Support Lifecycle Page</a></div></div></div>",https://ibm.biz/qradarlifecycle,10-11-2023
SW,"IBM QRadar Log Manager High Availability",7.4.x,5737-C14,IPLA,N/A,2020-03-16,220-105,,,N/A,N/A,2023-04-28,922-017,2023-04-28,,O,1,"<div>Support extensions are not available for QRadar 7.4.x products.</div><div><a href=""https://www.ibm.com/support/pages/notice-end-support-qradar-siem-74x-28-april-2023"" rel=""noopener"" target=""_blank"">End of Support for QRadar SIEM 7.4.x (28 April 2023)</a></div><div><a href=""https://www.ibm.com/support/pages/ibm-qradar-support-lifecycle"" rel=""noopener"" target=""_blank"">IBM QRadar Support Lifecycle Page</a></div>",https://ibm.biz/qradarlifecycle,10-11-2023
SW,"IBM Security QRadar Log Manager",7.4.x,5737-C13,IPLA,N/A,2020-03-16,220-105,,,N/A,N/A,2023-04-28,922-017,2023-04-28,,O,1,"<div>Support extensions are not available for QRadar 7.4.x products.</div><div><a href=""https://www.ibm.com/support/pages/notice-end-support-qradar-siem-74x-28-april-2023"" rel=""noopener"" target=""_blank"">End of Support for QRadar SIEM 7.4.x (28 April 2023)</a></div><div><a href=""https://www.ibm.com/support/pages/ibm-qradar-support-lifecycle"" rel=""noopener"" target=""_blank"">IBM QRadar Support Lifecycle Page</a></div>",https://ibm.biz/qradarlifecycle,10-11-2023
SW,"IBM Aspera Shares On Demand",3.6.x,5725-U62,IPLA,N/A,2017-06-23,217-328,,,N/A,N/A,2021-09-30,920-136,2022-09-30,,C,0,,,10-11-2021
SW,"IBM Aspera Shares On Demand",3.7.x,5725-U62,IPLA,N/A,2017-09-22,217-473,,,N/A,N/A,2022-09-30,921-074,2023-09-30,,C,0,,,10-11-2021
SW,"IBM OMEGAMON for Storage on z/OS",5.5.0,5698-T05,IPLA,N/A,2018-09-21,218-361,2025-03-03,AD24-2138,N/A,N/A,,,,"Proactive/ SoftwareXcel/ Support Line",E,0,<div>5608S77</div>,,11-21-2024
SW,"IBM Security Guardium for Files",11.2.x,5725-V56,ICA,N/A,2022-09-13,222-324,,,N/A,N/A,2022-09-30,921-074,2023-09-30,,C,1,,,09-15-2022
SW,"IBM Security Guardium Data Protection for NAS",11.2.x,5737-H30,ICA,N/A,2020-06-12,220-219,,,N/A,N/A,2022-09-30,921-074,2023-09-30,,C,1,,,04-20-2022
SW,"IBM Security Guardium Data Protection for Sharepoint",11.2.x,5737-H31,ICA,N/A,2020-06-12,220-219,,,N/A,N/A,2022-09-30,921-074,2023-09-30,,C,1,,,04-20-2022
SW,"IBM Aspera High-Speed Transfer Server (HSTS)",3.8.x,5737-F70,IPLA,N/A,2017-11-10,217-051,2022-09-16,921-074,N/A,N/A,2022-09-30,921-074,2023-09-30,,C,0,,https://www.ibm.com/support/pages/node/6208451,09-17-2021
SW,"IBM Aspera High-Speed Transfer Server (HSTS)",3.9.x,5737-F70,IPLA,N/A,2018-10-19,218-520,2022-09-16,921-074,N/A,N/A,2022-09-30,921-074,2023-09-30,,C,0,,https://www.ibm.com/support/pages/node/6208451,09-13-2022
SW,"IBM z/OS Cloud Broker",1.1.x,5635-ZCB,IPLA,N/A,2019-12-13,219-440,,,N/A,N/A,2020-09-30,920-094,2021-09-30,,C,0,,,04-21-2022
SW,"Aspera FASP Proxy",1.3.x,5725-S58,IPLA,N/A,2016-05-06,216-234,,,N/A,N/A,2021-09-30,920-136,2022-09-30,,C,0,,https://www.ibm.com/support/pages/node/6208451,09-09-2020
SW,"Aspera FASP Proxy",1.4.x,5725-S58,IPLA,N/A,2016-06-17,216-299,,,N/A,N/A,,,,,C,0,,https://www.ibm.com/support/pages/node/6208451,07-24-2020
SW,"IBM Aspera Proxy Gateway",2.0.x,5725-S58,IPLA,N/A,2020-03-28,220-138,,,N/A,N/A,,,,,C,0,,https://www.ibm.com/support/pages/node/6208451,02-20-2022
SW,"IBM Wazi Virtual Test Platform",1.x.x,5697-VTP,IPLA,N/A,2020-06-19,220-268,2022-03-07,921-124,N/A,N/A,2022-05-31,922-008,2023-05-31,,C,0,<div>5698VTP</div>,,05-08-2023
SW,"Rational Test RealTime",8.2.x,5724-G20,IPLA,N/A,2020-05-05,220-211,,,N/A,N/A,,,,,E,0,,,05-22-2020
SW,"IBM SPSS Statistics",27.0.x,5725-A54,IPLA,N/A,2020-06-16,220-270,,,N/A,N/A,,,,,E,0,,,03-02-2021
SW,"IBM SPSS Amos",27.0.x,5725-A60,IPLA,N/A,2020-06-16,220-270,,,N/A,N/A,,,,,E,0,,,05-04-2022
SW,"IBM Cloud Infrastructure Center",1.1.1,5635-015,IPLA,N/A,2020-06-19,220-148,2020-10-09,920-163,N/A,N/A,2025-03-31,AD24-0128,2025-03-31,"Proactive/ SoftwareXcel/ Support Line",O,1,<div>5635016</div>,,06-28-2024
SW,"IBM Visual Insights",1.2.x,5765-TAI,IPLA,N/A,2020-03-13,220-106,2020-10-16,920-102,N/A,N/A,2022-04-30,920-102,2023-04-30,,C,0,,,09-13-2022
SW,"IBM Visual Insights",1.2.x,5737-H10,IPLA,N/A,2020-03-13,220-106,2021-08-13,921-033,N/A,N/A,2022-09-30,921-033,2023-09-30,,C,0,,,09-13-2022
SW,"IBM DataStage Enterprise for IBM Cloud Pak for Data",11.7.x,5737-N17,IPLA,N/A,2020-06-19,220-227,2022-03-09,921-133,N/A,N/A,2023-04-30,921-133,2024-04-30,,C,0,,,11-09-2021
SW,"IBM Cloud Pak for Security",1.3.x,5737-L74,IPLA,N/A,2020-05-26,220-182,,,N/A,N/A,2021-05-31,921-022,2022-05-31,,C,0,,https://www.ibm.com/support/pages/node/1173400,04-19-2021
SW,"Db2 Base Edition",11.5.x,5737-N20,IPLA,N/A,2020-06-30,220-180,2021-07-14,921-090,N/A,N/A,2025-09-30,921-090,2030-09-30,,E,0,,https://www.ibm.com/support/pages/db2-distributed-end-support-eos-dates,02-29-2024
SW,"IBM Control Center",6.0.x,5725-D02,IPLA,N/A,2015-02-20,215-101,,,N/A,N/A,2021-09-30,920-136,2023-09-30,,S,0,"<div class=""socmaildefaultfont"" dir=""ltr""><blockquote data-history-content-modified=""1"" dir=""ltr"" style=""padding-left:5px; margin-left:5px; border-left-color:#aaaaaa; border-left-width:2px; border-left-style:solid""><div></div></blockquote></div>",https://www.ibm.com/support/pages/node/6324175,03-24-2022
SW,"IBM Control Center",6.1.x,5725-D02,IPLA,N/A,2016-03-18,216-111,,,N/A,N/A,2024-04-30,923-017,2026-04-30,,S,0,"<div class=""socmaildefaultfont"" dir=""ltr""><blockquote data-history-content-modified=""1"" dir=""ltr"" style=""padding-left:5px; margin-left:5px; border-left-color:#aaaaaa; border-left-width:2px; border-left-style:solid""><div></div></blockquote></div>",https://www.ibm.com/support/pages/node/6324175,04-11-2023
SW,"IBM TRIRIGA Portfolio Data Manager",10.5.3,5725-F25,IPLA,N/A,2015-12-11,215-516,2022-04-15,921-033,N/A,N/A,2022-04-30,921-033,2025-04-30,"Advanced Support/ Extended Support",E,0,"<div>Please Note: If a support case is opened for a product version that has reached its End of Support date, the IBM Support team will work to replicate the issue on the latest application and platform version.&nbsp;<span lang=""en-US"" style=""font-size:11pt;""> If the issue exists in the latest version, then an APAR will be opened, and the fix will be planned for a future release. If it is a critical issue that meets the criteria of delivering a fix via a fix pack, the fix pack will be evaluated for delivery on the latest available supported release level. If the issue does not exist in the latest version, then the fix has likely been provided in that or a previous version.</span></div>",,10-08-2024
SW,"IBM NetView FTP",2.2.1,5685-108,,N/A,1994-11-30,,2016-09-12,916-094,N/A,N/A,2022-11-30,922-077,2025-11-30,,E,0,"<div><a href=""https://www.ibm.com/common/ssi/ShowDoc.wss?docURL=/common/ssi/rep_sm/8/897/ENUS5685-108/index.html"" rel=""noopener"" target=""_blank"">Sales Manual</a></div>",,04-25-2023
SW,"Cloudera Data Platform Private Cloud Base with IBM",7.1.1,5737-M27,IPLA,N/A,2020-07-14,220-298,,,N/A,N/A,2023-05-31,921-129,2023-05-31,,O,1,"<div>Service extensions are approved on a case by case basis.</div><div></div>",,05-03-2023
SW,"IBM z/OS Cloud Broker",1.2.x,5635-ZCB,IPLA,N/A,2020-05-22,220-185,2020-12-31,920-170,N/A,N/A,2022-05-31,"922-070 ",2023-05-31,"Proactive/ SoftwareXcel/ Support Line",C,0,<div>5635ZCS</div>,,07-17-2023
SW,"IBM Telco Network Cloud Manager - Performance",1.1.x,5737-M65,IPLA,N/A,2020-03-30,220-179,,,N/A,N/A,,,,,C,0,,,01-20-2021
SW,"IBM QRadar Appliance xx29-C",7.x.x,5737-H96,IPLA,N/A,2019-01-22,219-004,2028-02-28,AD24-0787,N/A,N/A,2029-09-30,AD24-0787,2029-09-30,,O,1,"<div>This offering is an IBM QRadar Hardware appliance. The published IBM QRadar Product Family Support Lifecycle supersedes any other lifecycle statement, and can be found at the IBM QRadar Support Lifecycle link below. When an End of Support (EOS) date is listed, it indicate the last day after which hardware support is no longer available. Each QRadar Hardware Appliance purchased has a unique Hardware End of Support date, 5 yrs from the date of purchase. The EOS date listed on this matrix is 5 yrs from the last possible sale date.</div>",https://ibm.biz/qradarlifecycle,09-17-2024
SW,"IBM QRadar Appliance xx48-C",7.x.x,5737-H97,IPLA,N/A,2019-01-22,219-004,2028-02-28,AD24-0787,N/A,N/A,2029-09-30,AD24-0787,2029-09-30,,O,1,"<div>This offering is an IBM QRadar Hardware appliance. The published IBM QRadar Product Family Support Lifecycle supersedes any other lifecycle statement, and can be found at the IBM QRadar Support Lifecycle link below. When an End of Support (EOS) date is listed, it indicate the last day after which hardware support is no longer available. Each QRadar Hardware Appliance purchased has a unique Hardware End of Support date, 5 yrs from the date of purchase. The EOS date listed on this matrix is 5 yrs from the last possible sale date.</div>",https://ibm.biz/qradarlifecycle,09-17-2024
SW,"IBM QRadar Appliance Incident Forensics-C G2",7.x.x,5737-I02,IPLA,N/A,2019-01-22,219-004,2024-08-09,AD24-0503,N/A,N/A,2029-04-30,AD24-0503,2029-04-30,"Advanced Support",O,1,"<div>This offering is an IBM QRadar Hardware appliance. The published IBM QRadar Product Family Support Lifecycle supersedes any other lifecycle statement, and can be found at the IBM QRadar Support Lifecycle link below. When an End of Support (EOS) date is listed, it indicate the last day after which hardware support is no longer available. Each QRadar Hardware Appliance purchased has a unique Hardware End of Support date, 5 yrs from the date of purchase. The EOS date listed on this matrix is 5 yrs from the last possible sale date.</div><div></div><div><p></p></div>",https://ibm.biz/qradarlifecycle,04-09-2024
SW,"IBM QRadar Network Insights Appliance 1901-C",7.x.x,5737-H98,IPLA,N/A,2019-03-12,219-004,2028-02-28,AD24-0787,N/A,N/A,2029-09-30,AD24-0787,2029-09-30,,O,1,"<div>This offering is an IBM QRadar Hardware appliance. The published IBM QRadar Product Family Support Lifecycle supersedes any other lifecycle statement, and can be found at the IBM QRadar Support Lifecycle link below. When an End of Support (EOS) date is listed, it indicate the last day after which hardware support is no longer available. Each QRadar Hardware Appliance purchased has a unique Hardware End of Support date, 5 yrs from the date of purchase. The EOS date listed on this matrix is 5 yrs from the last possible sale date.</div>",https://ibm.biz/qradarlifecycle,09-17-2024
SW,"IBM QRadar Network Insights Appliance 1910-C",7.x.x,5737-H99,IPLA,N/A,2019-03-12,219-004,2028-02-28,AD24-0787,N/A,N/A,2029-09-30,AD24-0787,2029-09-30,,O,1,"<div>This offering is an IBM QRadar Hardware appliance. The published IBM QRadar Product Family Support Lifecycle supersedes any other lifecycle statement, and can be found at the IBM QRadar Support Lifecycle link below. When an End of Support (EOS) date is listed, it indicate the last day after which hardware support is no longer available. Each QRadar Hardware Appliance purchased has a unique Hardware End of Support date, 5 yrs from the date of purchase. The EOS date listed on this matrix is 5 yrs from the last possible sale date.</div>",https://ibm.biz/qradarlifecycle,09-17-2024
SW,"IBM QRadar Network Insights Appliance 1920-C G2",7.x.x,5737-I00,IPLA,N/A,2019-03-12,219-004,2024-02-28,AD24-0787,N/A,N/A,2029-09-30,AD24-0787,2029-09-30,,O,1,"<div>This offering is an IBM QRadar Hardware appliance. The published IBM QRadar Product Family Support Lifecycle supersedes any other lifecycle statement, and can be found at the IBM QRadar Support Lifecycle link below. When an End of Support (EOS) date is listed, it indicate the last day after which hardware support is no longer available. Each QRadar Hardware Appliance purchased has a unique Hardware End of Support date, 5 yrs from the date of purchase. The EOS date listed on this matrix is 5 yrs from the last possible sale date.</div>",https://ibm.biz/qradarlifecycle,09-17-2024
SW,"IBM QRadar Network Appliance PCAP-C G2",7.x.x,5737-I01,IPLA,N/A,2019-03-12,219-004,2024-08-09,AD24-0503,N/A,N/A,2029-04-30,AD24-0503,2029-04-30,"Advanced Support",O,1,"<div>This offering is an IBM QRadar Hardware appliance. The published IBM QRadar Product Family Support Lifecycle supersedes any other lifecycle statement, and can be found at the IBM QRadar Support Lifecycle link below. When an End of Support (EOS) date is listed, it indicate the last day after which hardware support is no longer available. Each QRadar Hardware Appliance purchased has a unique Hardware End of Support date, 5 yrs from the date of purchase. The EOS date listed on this matrix is 5 yrs from the last possible sale date.</div><div></div>",https://ibm.biz/qradarlifecycle,04-09-2024
SW,"IBM QRadar Network Insights Appliance 1910",7.x.x,5737-F05,IPLA,N/A,2019-03-12,219-004,2023-10-24,920-045,N/A,N/A,2025-09-30,920-045,2025-09-30,,O,1,"<div>This offering is an IBM QRadar Hardware appliance. The published IBM QRadar Product Family Support Lifecycle supersedes any other lifecycle statement, and can be found at the IBM QRadar Support Lifecycle link below. When an End of Support (EOS) date is listed, it indicate the last day after which hardware support is no longer available. Each QRadar Hardware Appliance purchased has a unique Hardware End of Support date, 5 yrs from the date of purchase. The EOS date listed on this matrix is 5 yrs from the last possible sale date.</div>",https://ibm.biz/qradarlifecycle,01-28-2021
SW,"i2 Analyst's Notebook",9.1.1,5725-G07,IPLA,N/A,2018-12-18,,,,N/A,N/A,2020-09-30,920-005,2021-09-30,,C,0,,,06-22-2021
SW,"i2 Analyst's Notebook",9.2.1,5725-G07,IPLA,N/A,2019-12-19,,,,N/A,N/A,2021-09-30,921-033,2022-01-01,,C,0,,,04-13-2021
SW,"i2 Analyst's Notebook Premium",9.2.1,5725-G21,IPLA,N/A,2019-12-19,,,,N/A,N/A,2021-09-30,921-033,2022-01-01,,C,0,,,04-13-2021
SW,"IBM i2 Enterprise Insight Analysis",2.2.1,5725-G23,IPLA,N/A,2018-12-18,,2020-07-14,920-005,N/A,N/A,2020-09-30,920-005,2021-09-30,,C,0,,,06-22-2021
SW,"IBM i2 Enterprise Insight Analysis",2.3.1,5725-G23,IPLA,N/A,2019-12-19,,,,N/A,N/A,2021-09-30,921-033,2022-09-30,,C,0,,,04-13-2021
SW,"i2 Analyze",4.2.1,5725-G22,IPLA,N/A,2018-12-18,,,,N/A,N/A,2020-09-30,920-005,2021-09-30,,C,0,,,06-22-2021
SW,"i2 Analyze",4.3.1,5725-G22,IPLA,N/A,2019-12-19,,2020-07-14,920-005,N/A,N/A,2021-09-30,920-005,2022-01-01,,C,0,,,02-19-2022
SW,"i2 Connect",1.0.1,5737-L46,IPLA,N/A,2019-12-19,,,,N/A,N/A,2021-09-30,921-033,2022-01-01,,C,0,,,04-13-2021
SW,"i2 Analyst's Notebook Premium",9.1.1,5725-G21,IPLA,N/A,2018-12-18,,,,N/A,N/A,2020-09-30,920-005,2021-09-30,,C,0,,,06-22-2021
SW,"i2 Connect",1.0.2,5737-L46,IPLA,N/A,2020-06-25,"No announce letter",2022-01-01,922-007,N/A,N/A,2022-01-01,922-007,2022-01-01,,C,0,"<div>Effective January 1, 2022, <a href=""https://www.harriscomputer.com/en/"" target=""_blank"">N. Harris Computer Corporation</a> (“Harris”) acquired the IBM i2 product portfolio which includes i2 Analyst’s Notebook®, i2 iBase, i2 Connect, and i2 Enterprise Insight Analysis. A full list of the offerings is included in this announcement. Support services on these products will not be interrupted. If your contract is retained by IBM until expiration, Harris will provide support on behalf of IBM pursuant to a subcontractor agreement between IBM and Harris. Note that all new subscription and support contracts will be handled directly by Harris. For more information, see the <a href=""http://www.i2group.com"" target=""_blank"">www.i2group.com</a> website for product, service, and contact information.</div>",,01-11-2022
SW,"IBM i2 Enterprise Insight Analysis",2.3.2,5725-G23,IPLA,N/A,2020-06-25,"Not announced",2022-01-01,922-007,N/A,N/A,2022-01-01,922-007,2023-01-01,,C,0,"<div>Effective January 1, 2022, <a href=""https://www.harriscomputer.com/en/"" target=""_blank"">N. Harris Computer Corporation</a> (“Harris”) acquired the IBM i2 product portfolio which includes i2 Analyst’s Notebook®, i2 iBase, i2 Connect, and i2 Enterprise Insight Analysis. A full list of the offerings is included in this announcement. Support services on these products will not be interrupted. If your contract is retained by IBM until expiration, Harris will provide support on behalf of IBM pursuant to a subcontractor agreement between IBM and Harris. Note that all new subscription and support contracts will be handled directly by Harris. For more information, see the <a href=""http://www.i2group.com"" target=""_blank"">www.i2group.com</a> website for product, service, and contact information.</div>",,01-11-2022
SW,"i2 Analyst's Notebook Premium",9.2.2,5725-G21,IPLA,N/A,2020-06-25,"Not announced",2022-01-01,922-007,N/A,N/A,2022-01-01,922-007,2022-01-01,,C,0,"<div>Effective January 1, 2022, <a href=""https://www.harriscomputer.com/en/"" target=""_blank"">N. Harris Computer Corporation</a> (“Harris”) acquired the IBM i2 product portfolio which includes i2 Analyst’s Notebook®, i2 iBase, i2 Connect, and i2 Enterprise Insight Analysis. A full list of the offerings is included in this announcement. Support services on these products will not be interrupted. If your contract is retained by IBM until expiration, Harris will provide support on behalf of IBM pursuant to a subcontractor agreement between IBM and Harris. Note that all new subscription and support contracts will be handled directly by Harris. For more information, see the <a href=""http://www.i2group.com"" target=""_blank"">www.i2group.com</a> website for product, service, and contact information.</div>",,01-11-2022
SW,"i2 Analyst's Notebook",9.2.2,5725-G07,IPLA,N/A,2020-06-25,"Not announced",2022-01-01,922-007,N/A,N/A,2022-01-01,922-007,2022-01-01,,C,0,"<div>Effective January 1, 2022, <a href=""https://www.harriscomputer.com/en/"" target=""_blank"">N. Harris Computer Corporation</a> (“Harris”) acquired the IBM i2 product portfolio which includes i2 Analyst’s Notebook®, i2 iBase, i2 Connect, and i2 Enterprise Insight Analysis. A full list of the offerings is included in this announcement. Support services on these products will not be interrupted. If your contract is retained by IBM until expiration, Harris will provide support on behalf of IBM pursuant to a subcontractor agreement between IBM and Harris. Note that all new subscription and support contracts will be handled directly by Harris. For more information, see the <a href=""http://www.i2group.com"" target=""_blank"">www.i2group.com</a> website for product, service, and contact information.</div>",,01-11-2022
